"variable_id"	"Alignment.ID"	"rt"	"mz"	"Compound.name"	"Adduct"	"Post_curation_result"	"zero_freq"	"zero_freq.1"	"zero_freq.2"	"zero_freq.3"	"zero_freq.4"	"note"	"All_identifications"	"lipid_class"
"220"	"lipid_220"	1180	371.58	808.58929	"PC 38:5"	"[M+H]+"	"adduct linked to 1289_[M+Na]+; adduct linked to 1367_[M+K]+; found in higher mz's MsMs_1367; found in higher mz's MsMs_1289; found in higher mz's MsMs_1185"	0	0	0	0	0	"[MS2 confirm]"	"PC 38:5; PC 16:0-22:5 or  PC 18:1-20:4"	"PC"
"221"	"lipid_221"	1347	883.74	840.71185	"TAG 50:6"	"[M+NH4]+"	"adduct linked to 1365_[M+H]+; adduct linked to 1430_[M+K]+; similar chromatogram in higher mz_1673"	0	0	0	0	0	NA	"TAG 50:6|TAG 14:0_18:3_18:3"	"TAG"
"222"	"lipid_222"	1751	946.98	984.86243	"DGTS 26:0_26:4"	"[M+ACN+Na]+"	"adduct linked to 1607_[M+H]+"	0	0	0	0	0	"w/o MS2"	"DGTS 26:0_26:4"	"DGTS"
"223"	"lipid_223"	1695	909.9	958.78845	"TAG 15:0_20:5_24:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 15:0_20:5_24:5"	"TAG"
"224"	"lipid_224"	1303	957.36	832.77716	"TAG O-18:1_16:1_16:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG O-18:1_16:1_16:1"	"TAG"
"225"	"lipid_225"	1742	884.52	980.7738	"TAG 19:2_20:5_22:6"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 19:2_20:5_22:6"	"TAG"
"226"	"lipid_226"	1538	976.26	892.83661	"TAG 16:0_18:1_19:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 16:0_18:1_19:0"	"TAG"
"227"	"lipid_227"	367	499.32	564.53607	"Cer 36:2"	"[M+H]+"	"adduct linked to 337_[M+H-H2O]+"	0	0	0	0	0	NA	"Cer 36:2;2O|Cer 18:2;2O/18:0"	"Cer"
"228"	"lipid_228"	433	784.38	600.57031	"CE 13:0"	"[M+H]+"	"found in higher mz's MsMs_1847; found in higher mz's MsMs_1842; found in higher mz's MsMs_644; found in higher mz's MsMs_605; found in higher mz's MsMs_470"	0	0	0	0	0	"w/o MS2"	"CE 13:0"	"CE"
"229"	"lipid_229"	1712	915.42	966.8465	"20230830-Pos-unknown-13"	"[M+H]+"	"ion correlated with 1654"	0	0	0	0	0	NA	"20230830-Pos-unknown-13"	NA
"230"	"lipid_230"	961	390.18	766.57465	"PC 36:5e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 36:5e; PC 18:0e/18:5"	"PC"
"231"	"lipid_231"	968	896.94	766.6947	"TAG 44:1"	"[M+H]+"	"similar chromatogram in higher mz_1569"	0	0	0	0	0	"[MS2 confirm]"	"TAG 44:1; TAG 12:0-16:0-16:1 or TAG 12:0-14:0-18:1"	"TAG"
"232"	"lipid_232"	1391	920.04	851.7132	"TAG 50:3"	"[M+Na]+"	"ion correlated with 1279; adduct linked to 1372_[M+NH4]+; found in higher mz's MsMs_1455; found in higher mz's MsMs_1874"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:3|TAG 14:0_18:1_18:2"	"TAG"
"233"	"lipid_233"	1703	970.5	962.89532	"TAG 12:0_22:0_24:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 12:0_22:0_24:1"	"TAG"
"234"	"lipid_234"	1406	319.5	856.58466	"PC 42:9"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 42:9"	"PC"
"235"	"lipid_235"	1306	535.02	834.59698	"PC 40:6"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 40:6|PC 20:3_20:3"	"PC"
"236"	"lipid_236"	1294	534.9	832.56506	"DGGA 16:3_22:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DGGA 16:3_22:4"	"DGGA"
"237"	"lipid_237"	1187	771.12	809.65393	"SM d42:4"	"[M+H]+"	"found in higher mz's MsMs_1278"	0	0	0	0	0	"[MS2 confirm]"	"SM d42:4; SM d14:2/28:2"	"SM"
"238"	"lipid_238"	1787	952.26	1004.86694	"TAG 62:8"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"TAG 62:8|TAG 20:2_20:2_22:4"	"TAG"
"239"	"lipid_239"	1410	944.58	857.71069	"SM 44:2"	"[M+K]+"	"adduct linked to 1323_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"SM 44:2;3O"	"SM"
"240"	"lipid_240"	1049	335.4	782.5708	"PC 36:4"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 36:4|PC 16:0_20:4 -A"	"PC"
"241"	"lipid_241"	1731	969	974.91107	"20230830-Pos-unknown-3"	"[M+H]+"	NA	0	0	0	0	0	NA	"20230830-Pos-unknown-3"	NA
"242"	"lipid_242"	912	451.92	756.55298	"PC 34:3"	"[M+H]+"	"adduct linked to 997_[M+K]+; similar chromatogram in higher mz_1344; similar chromatogram in higher mz_1949; found in higher mz's MsMs_1949; found in higher mz's MsMs_1344; found in higher mz's MsMs_1320"	0	0	0	0	0	NA	"PC 34:3|PC 16:0_18:3"	"PC"
"243"	"lipid_243"	1719	941.64	970.87579	"20230830-Pos-unknown-7"	"[M+H]+"	NA	0	0	0	0	0	NA	"20230830-Pos-unknown-7"	NA
"244"	"lipid_244"	261	124.8	466.33011	"LPE O-18:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"LPE O-18:1"	"LPE"
"245"	"lipid_245"	1290	287.34	830.57117	"PC 40:8"	"[M+H]+"	"adduct linked to 1393_[M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"PC 40:8; PC 20:4-20:4"	"PC"
"246"	"lipid_246"	824	921.3	735.54889	"SM 19:1"	"[M+K]+"	"adduct linked to 739_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"SM 19:1;2O/18:5"	"SM"
"247"	"lipid_247"	1490	355.02	880.59137	"PI 36:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PI 36:2"	"PI"
"248"	"lipid_248"	1131	257.76	797.53473	"RIKEN P-VS1 ID-11175 from Cell_HeLa_WT_N_Ctr"	"[M+H]+"	"ion correlated with 149; ion correlated with 1215; adduct linked to 1215_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-11175 from Cell_HeLa_WT_N_Ctr"	"RIKEN"
"249"	"lipid_249"	466	663.12	614.55286	"Cer 40:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"Cer 40:5;2O|Cer 18:1;2O/22:4"	"Cer"
"250"	"lipid_250"	1808	941.82	1020.89374	"TAG 18:5_21:0_24:2"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 18:5_21:0_24:2"	"TAG"
"251"	"lipid_251"	1799	893.46	1015.71906	"PI 45:0"	"[M+K]+"	"adduct linked to 1768_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"PI 45:0"	"PI"
"252"	"lipid_252"	1284	935.64	827.71161	"TAG 48:1"	"[M+Na]+"	"adduct linked to 1265_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 48:1|TAG 14:0_16:0_18:1 +[M+Na]+"	"TAG"
"253"	"lipid_253"	728	802.74	711.53436	"SM 35:4"	"[M+H]+"	NA	0	0	0	0	0	NA	"SM 35:4;2O|SM 17:1;2O/18:3"	"SM"
"254"	"lipid_254"	1372	920.04	846.75806	"TAG 50:3"	"[M+NH4]+"	"ion correlated with 1254; adduct linked to 1455_[M+K]+; adduct linked to 1391_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:3; TAG 16:1-16:1-18:1"	"TAG"
"255"	"lipid_255"	1265	936.12	822.75592	"TAG 48:1"	"[M+NH4]+"	"adduct linked to 1359_[M+K]+; adduct linked to 1284_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 48:1|TAG 14:0_16:0_18:1 +[M+NH4]+"	"TAG"
"256"	"lipid_256"	738	369.72	714.54578	"PC O-32:3"	"[M+H]+"	"similar chromatogram in higher mz_1945"	0	0	0	0	0	NA	"PC O-32:3"	"PC"
"257"	"lipid_257"	1639	915.12	934.78748	"TAG 17:1_18:1_22:6"	"[M+CH3OH+H]+"	"adduct linked to 1555_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 17:1_18:1_22:6"	"TAG"
"258"	"lipid_258"	1783	939.3	1002.84967	"TAG 20:0_20:4_22:5"	"[M+Na]+"	"adduct linked to 1775_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"TAG 20:0_20:4_22:5"	"TAG"
"259"	"lipid_259"	601	793.08	664.58856	"DG 38:3"	"[M+NH4]+"	"ion correlated with 613; adduct linked to 613_[M+Na]+; adduct linked to 654_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"DG 38:3|DG 18:0_20:3"	"DG"
"260"	"lipid_260"	83	51.66	288.28766	"SPB 17:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"SPB 17:0;2O"	"SPB"
"261"	"lipid_261"	1648	938.76	938.81677	"TAG 57:6"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"TAG 57:6|TAG 19:2_19:2_19:2"	"TAG"
"262"	"lipid_262"	1653	872.58	940.74323	"TAG 58:12"	"[M+NH4]+"	"adduct linked to 1667_[M+Na]+; adduct linked to 1700_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 58:12|TAG 18:2_20:5_20:5 + [M+NH4]+"	"TAG"
"263"	"lipid_263"	987	367.32	770.51294	"LPE 40:10"	"[M+K]+"	"adduct linked to 901_[M+H]+"	0	0	0	0	0	"w/o MS2"	"LPE 40:10"	"LPE"
"264"	"lipid_264"	1343	260.22	840.57507	"BMP 40:6"	"[M+NH4]+"	"ion correlated with 688"	0	0	0	0	0	NA	"BMP 40:6|BMP 18:1_22:5"	"BMP"
"265"	"lipid_265"	1267	791.52	823.66718	"SM 41:1"	"[M+Na]+"	"adduct linked to 1146_[M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"SM 41:1;2O + [M+Na]+"	"SM"
"266"	"lipid_266"	1256	892.68	821.66504	"TAG 16:0_16:2_16:2"	"[M+Na]+"	"ion correlated with 1326; adduct linked to 1232_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"TAG 16:0_16:2_16:2"	"TAG"
"267"	"lipid_267"	877	449.64	750.54388	"PC O-35:6"	"[M+H]+"	"found in higher mz's MsMs_1899"	0	0	0	0	0	NA	"PC O-35:6"	"PC"
"268"	"lipid_268"	746	933.18	716.63574	"CE 22:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"CE 22:5"	"CE"
"269"	"lipid_269"	137	63.72	356.27939	"CAR 13:1"	"[M]+"	NA	0	0	0	0	0	NA	"CAR 13:1"	"CAR"
"270"	"lipid_270"	1364	912.54	844.74121	"TAG 16:1_16:1_18:2"	"[M+NH4]+"	"adduct linked to 1449_[M+K]+; adduct linked to 1384_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 16:1_16:1_18:2"	"TAG"
"271"	"lipid_271"	1812	916.62	1024.83459	"TAG 20:2_22:5_22:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 20:2_22:5_22:5"	"TAG"
"272"	"lipid_272"	1574	914.94	908.77301	"TAG 55:7"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"TAG 55:7|TAG 16:0_17:1_22:6"	"TAG"
"273"	"lipid_273"	239	89.4	438.29797	"LPE O-16:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"LPE O-16:1"	"LPE"
"274"	"lipid_274"	1710	874.8	966.75848	"TAG 60:13"	"[M+NH4]+"	"adduct linked to 1756_[M+H]+; similar chromatogram in higher mz_1756; adduct linked to 1720_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 60:13|TAG 18:2_20:5_22:6 + [M+NH4]+"	"TAG"
"275"	"lipid_275"	156	186.42	368.42517	"RIKEN P-VS1 ID-2071 from Mouse_Macrophage_WT_N_F1DHA"	"[M+H]+"	"found in higher mz's MsMs_378; found in higher mz's MsMs_360; found in higher mz's MsMs_264"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-2071 from Mouse_Macrophage_WT_N_F1DHA"	"RIKEN"
"276"	"lipid_276"	293	64.56	502.29419	"PE O-16:4_4:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE O-16:4_4:0"	"PE"
"277"	"lipid_277"	631	338.82	676.52777	"PC O-29:1"	"[M+H]+"	"similar chromatogram in higher mz_1848; similar chromatogram in higher mz_1875"	0	0	0	0	0	NA	"PC O-29:1"	"PC"
"278"	"lipid_278"	1769	930.84	994.88037	"TAG 15:0_22:2_24:4"	"[M+CH3OH+H]+"	"adduct linked to 1702_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 15:0_22:2_24:4"	"TAG"
"279"	"lipid_279"	1616	969.06	925.7677	"SM 49:3"	"[M+K]+"	"ion correlated with 1551; adduct linked to 1578_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"SM 49:3;3O"	"SM"
"280"	"lipid_280"	1756	874.56	987.68884	"RIKEN P-VS1 ID-17356 from Mouse_Plasma_WT_N_F1DHA"	"[M+H]+"	"adduct linked to 1710_[M+NH4]+; adduct linked to 1720_[M+Na]+"	0	0	0	0	0	NA	"RIKEN P-VS1 ID-17356 from Mouse_Plasma_WT_N_F1DHA"	"RIKEN"
"281"	"lipid_281"	603	626.76	665.51019	"TAG O-8:0_12:0_18:5"	"[M+Na]+"	"ion correlated with 641; adduct linked to 641_[M+K]+"	0	0	0	0	0	"w/o MS2"	"TAG O-8:0_12:0_18:5"	"TAG"
"282"	"lipid_282"	1100	478.32	792.55878	"PC 37:6"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 37:6|PC 17:2_20:4"	"PC"
"283"	"lipid_283"	1706	946.92	964.83063	"TAG 16:0_19:2_24:5"	"[M+H]+"	"adduct linked to 1773_[M+CH3OH+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 16:0_19:2_24:5"	"TAG"
"284"	"lipid_284"	1680	958.86	950.77386	"MGDG 25:0_22:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"MGDG 25:0_22:4"	"MGDG"
"285"	"lipid_285"	996	537.96	770.61176	"PC 36:3e"	"[M+H]+"	"similar chromatogram in higher mz_1101"	0	0	0	0	0	"[MS2 confirm]"	"PC 36:3e"	"PC"
"286"	"lipid_286"	1679	958.92	949.76764	"RIKEN P-VS1 ID-16601 from Mouse_Kidney_WT_N_F1"	"[M+K]+"	"adduct linked to 1623_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-16601 from Mouse_Kidney_WT_N_F1"	"RIKEN"
"287"	"lipid_287"	1803	900.78	1017.73425	"RIKEN P-VS1 ID-17768 from Mouse_Adipose_WT_N_F1"	"[M+K]+"	"adduct linked to 1781_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-17768 from Mouse_Adipose_WT_N_F1"	"RIKEN"
"288"	"lipid_288"	477	788.04	620.5993	"Cer-NS d18:1/22:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"Cer-NS d18:1/22:1"	"Cer"
"289"	"lipid_289"	1367	371.82	846.54266	"SQDG 19:0_16:4"	"[M+K]+"	"adduct linked to 1180_[M+H]+"	0	0	0	0	0	"w/o MS2"	"SQDG 19:0_16:4"	"SQDG"
"290"	"lipid_290"	552	828.12	650.64697	"Cer-NDS d18:0/24:1"	"[M+H]+"	"adduct linked to 618_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"Cer-NDS d18:0/24:1"	"Cer"
"291"	"lipid_291"	715	462.54	706.57452	"PC 31:0e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 31:0e"	"PC"
"292"	"lipid_292"	807	475.86	732.59009	"PC 33:1e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 33:1e; PC 14:0e/19:1"	"PC"
"293"	"lipid_293"	300	116.16	508.37759	"LPC O-18:1 -B"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"LPC O-18:1 -B"	"LPC"
"294"	"lipid_294"	1805	923.82	1018.87817	"TAG 16:3_21:2_26:3"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 16:3_21:2_26:3"	"TAG"
"295"	"lipid_295"	1707	905.76	964.83215	"TAG 17:0_20:2_22:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 17:0_20:2_22:5"	"TAG"
"296"	"lipid_296"	1069	480.78	786.60626	"PC 36:2"	"[M+H]+"	"similar chromatogram in higher mz_1298; found in higher mz's MsMs_1298"	0	0	0	0	0	"[MS2 confirm]"	"PC 36:2|PC 18:1_18:1"	"PC"
"297"	"lipid_297"	903	354.42	754.53925	"PC 32:1"	"[M+Na]+"	"adduct linked to 988_[M+K]+; adduct linked to 1929_[2M+H]+; adduct linked to 1951_[2M+Na]+; found in higher mz's MsMs_1951; found in higher mz's MsMs_1929; found in higher mz's MsMs_988; found in higher mz's MsMs_1923"	0	0	0	0	0	"[MS2 confirm]"	"PC 32:1|PC 16:0_16:1"	"PC"
"298"	"lipid_298"	1006	584.28	774.54663	"PE O-20:4_20:4"	"[M+Na]+"	"adduct linked to 896_[M+H]+"	0	0	0	0	0	"w/o MS2"	"PE O-20:4_20:4"	"PE"
"299"	"lipid_299"	947	319.44	764.55963	"PE O-22:6_17:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE O-22:6_17:0"	"PE"
"300"	"lipid_300"	1321	483.18	836.6189	"PC 40:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 40:5|PC 18:0_22:5"	"PC"
"301"	"lipid_301"	1222	916.92	815.65509	"SM 41:2"	"[M+K]+"	"adduct linked to 1116_[M+H]+; adduct linked to 1142_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"SM 41:2;3O"	"SM"
"302"	"lipid_302"	1684	945.42	952.83429	"TAG 58:6"	"[M+NH4]+"	"adduct linked to 1694_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 58:6|TAG 18:1_18:1_22:4"	"TAG"
"303"	"lipid_303"	395	924	578.52301	"DG O-11:0_22:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DG O-11:0_22:4"	"DG"
"304"	"lipid_304"	1476	278.34	876.56079	"PI 36:4"	"[M+NH4]+"	"ion correlated with 904; adduct linked to 1421_[M+H]+; adduct linked to 1494_[M+Na]+"	0	0	0	0	0	NA	"PI 36:4"	"PI"
"305"	"lipid_305"	1600	976.2	918.85168	"TAG 55:2"	"[M+NH4]+"	"ion correlated with 1749; ion correlated with 1438"	0	0	0	0	0	NA	"TAG 55:2|TAG 16:0_17:1_22:1"	"TAG"
"306"	"lipid_306"	1455	919.98	867.68774	"RIKEN P-VS1 ID-14021 from Mouse_Spleen_WT_N_F1EPA"	"[M+K]+"	"ion correlated with 1349; adduct linked to 1372_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-14021 from Mouse_Spleen_WT_N_F1EPA"	"RIKEN"
"307"	"lipid_307"	1773	947.16	996.89319	"TAG 14:0_21:1_26:4"	"[M+CH3OH+H]+"	"adduct linked to 1706_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 14:0_21:1_26:4"	"TAG"
"308"	"lipid_308"	1037	378.48	780.55499	"PC 36:5 -B"	"[M+H]+"	"found in higher mz's MsMs_1119; found in higher mz's MsMs_1332"	0	0	0	0	0	"[MS2 confirm]"	"PC 36:5 -B"	"PC"
"309"	"lipid_309"	1301	786.48	832.66595	"RIKEN P-VS1 ID-12701 from Mouse_Brain_WT_N_Ctr"	"[M+Na]+"	"adduct linked to 1196_[M+H]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-12701 from Mouse_Brain_WT_N_Ctr"	"RIKEN"
"310"	"lipid_310"	1875	338.64	1406.14868	"RIKEN P-VS1 ID-19793 from Mouse_AdrenalGlands_fads2KO_N_Ctr"	"[M+H]+"	"similar chromatogram in higher mz_1933"	0	0	0	0	0	NA	"RIKEN P-VS1 ID-19793 from Mouse_AdrenalGlands_fads2KO_N_Ctr"	"RIKEN"
"311"	"lipid_311"	1498	324.48	882.60107	"PC 44:10"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 44:10"	"PC"
"312"	"lipid_312"	1468	442.32	872.55621	"SQDG 19:0_18:5"	"[M+K]+"	"adduct linked to 1307_[M+H]+"	0	0	0	0	0	"w/o MS2"	"SQDG 19:0_18:5"	"SQDG"
"313"	"lipid_313"	1529	880.26	890.72705	"TAG 54:9"	"[M+NH4]+"	"adduct linked to 1584_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 54:9"	"TAG"
"314"	"lipid_314"	832	413.34	738.54169	"PC O-34:5"	"[M+H]+"	"found in higher mz's MsMs_1103"	0	0	0	0	0	NA	"PC O-34:5"	"PC"
"315"	"lipid_315"	929	466.98	760.70636	"DG O-18:1_28:3"	"[M+ACN+H]+"	"adduct linked to 917_[M+H]+"	0.388888888888889	0.5	0	0.333333333333333	0.5	"w/o MS2"	"DG O-18:1_28:3"	"DG"
"316"	"lipid_316"	1381	936.96	848.77069	"TAG 50:2"	"[M+NH4]+"	"adduct linked to 1461_[M+K]+; adduct linked to 1398_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:2|TAG 16:0_16:1_18:1 +[M+NH4]+"	"TAG"
"317"	"lipid_317"	286	176.16	494.36063	"LPE O-20:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"LPE O-20:1"	"LPE"
"318"	"lipid_318"	1080	478.26	788.61096	"PC 36:1"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 36:1|PC 18:0_18:1"	"PC"
"319"	"lipid_319"	634	285.36	677.55951	"SM 32:0"	"[M+H]+"	"ion correlated with 381; ion correlated with 945; adduct linked to 723_[M+ACN+Na]+"	0	0	0	0	0	NA	"SM 32:0;2O"	"SM"
"320"	"lipid_320"	834	309.3	738.54266	"PC 34:5e or BMP (32:1)"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 34:5e or BMP (32:1)"	"PC"
"321"	"lipid_321"	23	363.54	184.07321	"Phosphocholine"	"[M+H]+"	"found in higher mz's MsMs_1245; found in higher mz's MsMs_1158; found in higher mz's MsMs_1050; found in higher mz's MsMs_560; found in higher mz's MsMs_349; found in higher mz's MsMs_479; found in higher mz's MsMs_325; found in higher mz's MsMs_1962"	0	0	0	0	0	NA	"Phosphocholine"	"Phosphocholine"
"322"	"lipid_322"	1645	932.16	936.80341	"TAG 15:0_20:3_22:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 15:0_20:3_22:4"	"TAG"
"323"	"lipid_323"	1233	819.24	817.7171	"SM d42:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"SM d42:0"	"SM"
"324"	"lipid_324"	1694	944.82	957.78967	"TAG 58:6"	"[M+Na]+"	"adduct linked to 1684_[M+NH4]+; found in higher mz's MsMs_1811; found in higher mz's MsMs_1729"	0	0	0	0	0	NA	"TAG 58:6|TAG 16:0_18:1_24:5"	"TAG"
"325"	"lipid_325"	1328	807.78	837.68469	"SM 42:1"	"[M+H]+"	"found in higher mz's MsMs_1397; found in higher mz's MsMs_1464; found in higher mz's MsMs_1363"	0	0	0	0	0	"[MS2 confirm]"	"SM 42:1;2O"	"SM"
"326"	"lipid_326"	330	150.54	538.44476	"Cer 16:2"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"Cer 16:2;3O/16:1;(2OH)"	"Cer"
"327"	"lipid_327"	244	61.8	444.33209	"LDGTS 14:1"	"[M+NH4]+"	"adduct linked to 232_[M+H]+"	0	0	0	0	0	"w/o MS2"	"LDGTS 14:1"	"LDGTS"
"328"	"lipid_328"	814	207	734.51318	"PC O-34:7"	"[M+H]+"	"ion correlated with 151; similar chromatogram in higher mz_1431"	0	0	0	0	0	NA	"PC O-34:7"	"PC"
"329"	"lipid_329"	316	103.32	524.37262	"LPC 18:0 -A"	"[M+H]+"	"adduct linked to 335_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"LPC 18:0 -A"	"LPC"
"330"	"lipid_330"	1384	912.54	849.69617	"TAG 14:0/18:2/18:2"	"[M+Na]+"	"ion correlated with 1302; ion correlated with 1449; adduct linked to 1364_[M+NH4]+; found in higher mz's MsMs_1968; found in higher mz's MsMs_1782; found in higher mz's MsMs_1772"	0	0	0	0	0	"[MS2 confirm]"	"TAG 14:0/18:2/18:2"	"TAG"
"331"	"lipid_331"	1107	444.66	793.59479	"SM 40:6"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"SM 40:6;3O"	"SM"
"332"	"lipid_332"	1540	905.82	894.75574	"TAG 18:2_18:2_18:3"	"[M+NH4]+"	"adduct linked to 1550_[M+Na]+; adduct linked to 1593_[M+K]+; similar chromatogram in higher mz_1707"	0	0	0	0	0	"[MS2 confirm]"	"TAG 18:2_18:2_18:3"	"TAG"
"333"	"lipid_333"	671	802.5	690.60461	"DAG 40:4"	"[M+NH4]+"	"adduct linked to 621_[M+H]+; adduct linked to 683_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"DAG 40:4; DAG 18:0-22:4"	"DAG"
"334"	"lipid_334"	994	578.58	770.57977	"PE 38:3"	"[M+H]+"	NA	0	0	0	0	0	NA	"PE 38:3"	"PE"
"335"	"lipid_335"	984	916.38	768.7099	"TAG 44:0"	"[M+H]+"	"similar chromatogram in higher mz_1812"	0	0	0	0	0	"[MS2 confirm]"	"TAG 44:0|TAG 14:0_14:0_16:0"	"TAG"
"336"	"lipid_336"	573	800.28	656.59766	"Cer 43:5"	"[M+H]+"	"ion correlated with 415; found in higher mz's MsMs_922; found in higher mz's MsMs_617; found in higher mz's MsMs_1395"	0	0	0	0	0	NA	"Cer 43:5;2O|Cer 17:1;2O/26:4"	"Cer"
"337"	"lipid_337"	1749	974.82	982.88342	"TAG 60:5"	"[M+NH4]+"	"ion correlated with 1600"	0	0	0	0	0	NA	"TAG 60:5|TAG 18:1_20:2_22:2"	"TAG"
"338"	"lipid_338"	1705	884.04	963.68878	"RIKEN P-VS1 ID-16898 from Mouse_Aorta_ApoEKO_N_F1EPA"	"[M+K]+"	"adduct linked to 1659_[M+NH4]+; found in higher mz's MsMs_1935; found in higher mz's MsMs_1827; found in higher mz's MsMs_1742"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-16898 from Mouse_Aorta_ApoEKO_N_F1EPA"	"RIKEN"
"339"	"lipid_339"	1477	579.84	876.59131	"SHexCer 40:3"	"[M+H]+"	NA	0	0	0	0	0	NA	"SHexCer 40:3;3O|SHexCer 20:1;2O/20:2;O"	"SHexCer"
"340"	"lipid_340"	1489	274.02	880.58447	"PC 16:4_28:7"	"[M+H]+"	"ion correlated with 1280"	0	0	0	0	0	"w/o MS2"	"PC 16:4_28:7"	"PC"
"341"	"lipid_341"	1630	208.56	932.62311	"DGDG 34:3"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"DGDG 34:3|DGDG 16:1_18:2"	"DGDG"
